sent_type	struc	prime_type	verb	verb_num	sent_id	sentence	question	response
prime	amv	NA	paid	1	paid1	The cashier paid the customer and muttered something inaudibly .
prime	amv	NA	paid	3	paid3	The broker paid the company and signed the contract .
target	rrc	amv	paid	3	paid3	The broker paid
prime	urc	NA	accompanied	4	accompanied4	The builder who was accompanied by the architect visited the construction-site .
prime	urc	NA	accompanied	1	accompanied1	The prince who was accompanied by the duke arrived at the palace .
prime	urc	NA	accompanied	3	accompanied3	The toddler who was accompanied by her parents went to the store .
target	rrc	urc	accompanied	3	accompanied3	The toddler accompanied
prime	rrc	NA	recognized	4	recognized4	The driver recognized by the passenger grinned cheerfully .
prime	rrc	NA	recognized	1	recognized1	The man recognized by the spy took-off down the street .
prime	rrc	NA	recognized	3	recognized3	The poet recognized by the writer smiled .
target	rrc	rrc	recognized	3	recognized3	The poet recognized
prime	amv	NA	chased	4	chased4	The dentist chased her son and threatened his teeth-extraction playfully .
prime	amv	NA	chased	1	chased1	The dog chased the boy and played-with the ball .
prime	amv	NA	chased	3	chased3	The thief chased the officer and stopped suddenly .
target	rrc	amv	chased	3	chased3	The thief chased
prime	urc	NA	studied	4	studied4	The scholars who was studied by the psychologist were attentive .
prime	urc	NA	studied	1	studied1	The soldier who was studied by the general fought valiantly .
prime	urc	NA	studied	3	studied3	The apprentice who was studied by the blacksmith forged a shield .
target	rrc	urc	studied	3	studied3	The apprentice studied
prime	urc	NA	betrayed	4	betrayed4	The executive who was betrayed by her accountant committed the famous tax-fraud .
prime	urc	NA	betrayed	1	betrayed1	The politician who was betrayed by the party denied the allegations .
prime	urc	NA	betrayed	3	betrayed3	The businessman who was betrayed by his partner lost a-lot-of money .
target	rrc	urc	betrayed	3	betrayed3	The businessman betrayed
prime	rrc	NA	challenged	4	challenged4	The programmer challenged by the supervisor accepted her mistake .
prime	rrc	NA	challenged	1	challenged1	The protestors challenged by the authority marched on the streets .
prime	rrc	NA	challenged	3	challenged3	The dragon challenged by the wizard roared loudly .
target	rrc	rrc	challenged	3	challenged3	The dragon challenged
prime	amv	NA	selected	4	selected4	The developer selected the team and solved the problem efficiently .
prime	amv	NA	selected	1	selected1	The applicant selected the company and gained more information .
prime	amv	NA	selected	3	selected3	The chef selected the restaurant and advertised his signature dish .
target	rrc	amv	selected	3	selected3	The chef selected
prime	rrc	NA	congratulated	4	congratulated4	The valedictorian congratulated by her family beamed joyfully .
prime	rrc	NA	congratulated	1	congratulated1	The captain congratulated by the team jumped excitedly .
prime	rrc	NA	congratulated	3	congratulated3	The governor congratulated by the president made a public-statement .
target	rrc	rrc	congratulated	3	congratulated3	The governor congratulated
prime	amv	NA	encouraged	4	encouraged4	The hairdresser encouraged her customer and tried a new hairstyle .
prime	amv	NA	encouraged	1	encouraged1	The gymnast encouraged the coach and participated in the contest .
prime	amv	NA	encouraged	3	encouraged3	The teacher encouraged her students and brought some donuts .
target	rrc	amv	encouraged	3	encouraged3	The teacher encouraged
prime	urc	NA	identified	4	identified4	The electrician who was identified by the company was competent .
prime	urc	NA	identified	1	identified1	The thief who was identified by the victim ran-away in-fear .
prime	urc	NA	identified	3	identified3	The student who was identified by the researcher proposed an interesting project .
target	rrc	urc	identified	3	identified3	The student identified
prime	prog_rrc	NA	admired	4	admired4	The nurse being admired by the doctor worked diligently .
prime	prog_rrc	NA	admired	1	admired1	The singer being admired by her fans sang beautifully .
prime	prog_rrc	NA	admired	3	admired3	The employee being admired by the manager received a good evaluation .
target	rrc	prog_rrc	admired	3	admired3	The employee admired
prime	amv	NA	approached	4	approached4	The pharmacist approached the patient and recommended the blue pills .
prime	amv	NA	approached	1	approached1	The student approached the teacher and passed the exam .
prime	amv	NA	approached	3	approached3	The spy approached the agent and searched-for some answers .
target	rrc	amv	approached	3	approached3	The spy approached
prime	amv	NA	introduced	4	introduced4	The therapist introduced the doctor and listened carefully .
prime	amv	NA	introduced	1	introduced1	The speaker introduced the chairman and charmed everyone .
prime	amv	NA	introduced	3	introduced3	The elf introduced the magician and danced happily .
target	rrc	amv	introduced	3	introduced3	The elf introduced
prime	rrc	NA	sketched	4	sketched4	The robot sketched by the illustrator gained popularity rapidly .
prime	rrc	NA	sketched	1	sketched1	The culprit sketched by the investigator escaped .
prime	rrc	NA	sketched	3	sketched3	The painter sketched by her student looked happy .
target	rrc	rrc	sketched	3	sketched3	The painter sketched
