sent_type	struc	prime_type	verb	verb_num	sent_id	sentence	question	response
prime	amv	NA	recognized	4	recognized4	The driver recognized the passenger and grinned cheerfully .
target	rrc	amv	recognized	1	recognized1	The man recognized
prime	prog_rrc	NA	chased	2	chased2	The monkey being chased by a hatter stole his hats .
prime	prog_rrc	NA	chased	3	chased3	The thief being chased by the officer stopped suddenly .
prime	prog_rrc	NA	chased	4	chased4	The dentist being chased by her son threatened his teeth-extraction playfully .
target	rrc	prog_rrc	chased	1	chased1	The dog chased
prime	rrc	NA	studied	2	studied2	The writer studied by the scholar wrote a radical book .
prime	rrc	NA	studied	3	studied3	The apprentice studied by the blacksmith forged a shield .
prime	rrc	NA	studied	4	studied4	The scholars studied by the psychologist were attentive .
target	rrc	rrc	studied	1	studied1	The soldier studied
prime	rrc	NA	betrayed	2	betrayed2	The king betrayed by the genie arrested the innocent woman .
prime	rrc	NA	betrayed	3	betrayed3	The businessman betrayed by his partner lost a-lot-of money .
prime	rrc	NA	betrayed	4	betrayed4	The executive betrayed by her accountant committed the famous tax-fraud .
target	rrc	rrc	betrayed	1	betrayed1	The politician betrayed
prime	amv	NA	challenged	2	challenged2	The scientist challenged the journalist and demonstrated the invention .
prime	amv	NA	challenged	3	challenged3	The dragon challenged the wizard and roared loudly .
prime	amv	NA	challenged	4	challenged4	The programmer challenged the supervisor and accepted her mistake .
target	rrc	amv	challenged	1	challenged1	The protestors challenged
prime	prog_rrc	NA	selected	2	selected2	The professor being selected by the university made plans-to-move .
prime	prog_rrc	NA	selected	3	selected3	The chef being selected by the restaurant advertised his signature dish .
prime	prog_rrc	NA	selected	4	selected4	The developer being selected by the team solved the problem efficiently .
target	rrc	prog_rrc	selected	1	selected1	The applicant selected
prime	amv	NA	congratulated	2	congratulated2	The actress congratulated the director and talked to the media happily .
prime	amv	NA	congratulated	3	congratulated3	The governor congratulated the president and made a public-statement .
prime	amv	NA	congratulated	4	congratulated4	The valedictorian congratulated her family and beamed joyfully .
target	rrc	amv	congratulated	1	congratulated1	The captain congratulated
prime	prog_rrc	NA	encouraged	2	encouraged2	The musician being encouraged by the crowd performed a breathtaking piece .
prime	prog_rrc	NA	encouraged	3	encouraged3	The teacher being encouraged by her students brought some donuts .
prime	prog_rrc	NA	encouraged	4	encouraged4	The hairdresser being encouraged by her customer tried a new hairstyle .
target	rrc	prog_rrc	encouraged	1	encouraged1	The gymnast encouraged
prime	rrc	NA	identified	2	identified2	The warden identified by the prisoner cracked the walnuts enthusiastically .
prime	rrc	NA	identified	3	identified3	The student identified by the researcher proposed an interesting project .
prime	rrc	NA	identified	4	identified4	The electrician identified by the company was competent .
target	rrc	rrc	identified	1	identified1	The thief identified
prime	urc	NA	admired	2	admired2	The princess who was admired by the magician went into a trance .
prime	urc	NA	admired	3	admired3	The employee who was admired by the manager received a good evaluation .
prime	urc	NA	admired	4	admired4	The nurse who was admired by the doctor worked diligently .
target	rrc	urc	admired	1	admired1	The singer admired
prime	prog_rrc	NA	approached	2	approached2	The clerk being approached by his manager submitted the report .
prime	prog_rrc	NA	approached	3	approached3	The spy being approached by the agent searched-for some answers .
prime	prog_rrc	NA	approached	4	approached4	The pharmacist being approached by the patient recommended the blue pills .
target	rrc	prog_rrc	approached	1	approached1	The student approached
prime	prog_rrc	NA	introduced	2	introduced2	The producer being introduced by the association won many awards .
prime	prog_rrc	NA	introduced	3	introduced3	The elf being introduced by the magician danced happily .
prime	prog_rrc	NA	introduced	4	introduced4	The therapist being introduced by the doctor listened carefully .
target	rrc	prog_rrc	introduced	1	introduced1	The speaker introduced
prime	amv	NA	sketched	2	sketched2	The apprentice sketched the artist and rolled-up the canvas .
prime	amv	NA	sketched	3	sketched3	The painter sketched her student and looked happy .
prime	amv	NA	sketched	4	sketched4	The robot sketched the illustrator and gained popularity rapidly .
target	rrc	amv	sketched	1	sketched1	The culprit sketched
