sent_type	struc	prime_type	verb	verb_num	sent_id	sentence	question	response
prime	rrc	NA	chased	1	chased1	The dog chased by the boy played-with the ball .
target	rrc	rrc	chased	2	chased2	The monkey chased
prime	urc	NA	recognized	3	recognized3	The poet who was recognized by the writer smiled .
prime	urc	NA	recognized	4	recognized4	The driver who was recognized by the passenger grinned cheerfully .
prime	urc	NA	recognized	1	recognized1	The man who was recognized by the spy took-off down the street .
target	rrc	urc	recognized	2	recognized2	The actor recognized
prime	prog_rrc	NA	accompanied	3	accompanied3	The toddler being accompanied by her parents went to the store .
prime	prog_rrc	NA	accompanied	4	accompanied4	The builder being accompanied by the architect visited the construction-site .
prime	prog_rrc	NA	accompanied	1	accompanied1	The prince being accompanied by the duke arrived at the palace .
target	rrc	prog_rrc	accompanied	2	accompanied2	The children accompanied
prime	rrc	NA	paid	3	paid3	The broker paid by the company signed the contract .
prime	rrc	NA	paid	4	paid4	The entrepreneur paid by the industrialist founded a successful company .
prime	rrc	NA	paid	1	paid1	The cashier paid by the customer muttered something inaudibly .
target	rrc	rrc	paid	2	paid2	The organization paid
prime	urc	NA	attacked	3	attacked3	The senator who was attacked by the assassin went to the hospital .
prime	urc	NA	attacked	4	attacked4	The analyst who was attacked by his client apologized .
prime	urc	NA	attacked	1	attacked1	The troops who was attacked by the terrorists suffered some heavy losses .
target	rrc	urc	attacked	2	attacked2	The lion attacked
prime	prog_rrc	NA	consoled	3	consoled3	The woman being consoled by her daughter smiled wistfully .
prime	prog_rrc	NA	consoled	4	consoled4	The athlete being consoled by his coach promised more effort .
prime	prog_rrc	NA	consoled	1	consoled1	The widow being consoled by her family felt better eventually .
target	rrc	prog_rrc	consoled	2	consoled2	The teenager consoled
prime	amv	NA	scratched	3	scratched3	The dog scratched a stranger and barked loudly .
prime	amv	NA	scratched	4	scratched4	The diamond scratched the machine and remained flawless .
prime	amv	NA	scratched	1	scratched1	The girl scratched the cat and enjoyed the sunny afternoon .
target	rrc	amv	scratched	2	scratched2	The toddler scratched
prime	amv	NA	captured	3	captured3	The suspect captured the investigator and looked terrified .
prime	amv	NA	captured	4	captured4	The prisoners captured the colonel and escaped at-night .
prime	amv	NA	captured	1	captured1	The policeman captured the kidnapper and divulged a-lot-of information .
target	rrc	amv	captured	2	captured2	The witch captured
prime	amv	NA	envied	3	envied3	The man envied his sister and bought a new car .
prime	amv	NA	envied	4	envied4	The plumber envied the carpenter and was well-known .
prime	amv	NA	envied	1	envied1	The officer envied the assistant and quit the job .
target	rrc	amv	envied	2	envied2	The principal envied
prime	urc	NA	examined	3	examined3	The industrialist who was examined by the auditor hid the money .
prime	urc	NA	examined	4	examined4	The patient who was examined by the hygenist looked uncomfortable .
prime	urc	NA	examined	1	examined1	The defendant who was examined by the lawyer was unreliable .
target	rrc	urc	examined	2	examined2	The engineer examined
prime	amv	NA	described	3	described3	The chemist described the writer and was interested .
prime	amv	NA	described	4	described4	The physicist described the journalist and published many seminal articles .
prime	amv	NA	described	1	described1	The boy described the lady and glowed joyfully .
target	rrc	amv	described	2	described2	The secretary described
prime	amv	NA	loved	3	loved3	The kid loved her parents and slept peacefully .
prime	amv	NA	loved	4	loved4	The janitor loved the employees and was cheerful .
prime	amv	NA	loved	1	loved1	The landlord loved his tenants and was considerate .
target	rrc	amv	loved	2	loved2	The comedian loved
prime	prog_rrc	NA	recorded	3	recorded3	The dancer being recorded by his trainer practiced energetically .
prime	prog_rrc	NA	recorded	4	recorded4	The influencer being recorded by her fans started-trending rapidly .
prime	prog_rrc	NA	recorded	1	recorded1	The priest being recorded by the mob preached non-violence .
target	rrc	prog_rrc	recorded	2	recorded2	The management recorded
